charge_depth_mAh_cm2,tau_s,gamma_ohm
0.96586,1.418470e+00,2.483782e+02
0.96586,1.591549e+00,2.597164e+02
0.96586,1.785748e+00,2.712584e+02
0.96586,2.003642e+00,2.829838e+02
0.96586,2.248123e+00,2.948726e+02
0.96586,2.522436e+00,3.069057e+02
0.96586,2.830220e+00,3.190651e+02
0.96586,3.175559e+00,3.313337e+02
0.96586,3.563035e+00,3.436959e+02
0.96586,3.997791e+00,3.561374e+02
0.96586,4.485596e+00,3.686450e+02
0.96586,5.032921e+00,3.812071e+02
0.96586,5.647030e+00,3.938134e+02
0.96586,6.336072e+00,4.064547e+02
0.96586,7.109190e+00,4.191233e+02
0.96586,7.976643e+00,4.318123e+02
0.96586,8.949940e+00,4.445163e+02
0.96586,1.004200e+01,4.572305e+02
0.96586,1.126731e+01,4.699514e+02
0.96586,1.264213e+01,4.826762e+02
0.96586,1.418470e+01,4.954029e+02
0.96586,1.591549e+01,5.081301e+02
0.99917,1.591549e-07,0.000000e+00
0.99917,1.785748e-07,0.000000e+00
0.99917,2.003642e-07,0.000000e+00
0.99917,2.248123e-07,0.000000e+00
0.99917,2.522436e-07,0.000000e+00
0.99917,2.830220e-07,0.000000e+00
0.99917,3.175559e-07,0.000000e+00
0.99917,3.563035e-07,0.000000e+00
0.99917,3.997791e-07,0.000000e+00
0.99917,4.485596e-07,0.000000e+00
0.99917,5.032921e-07,0.000000e+00
0.99917,5.647030e-07,0.000000e+00
0.99917,6.336072e-07,0.000000e+00
0.99917,7.109190e-07,0.000000e+00
0.99917,7.976643e-07,0.000000e+00
0.99917,8.949940e-07,0.000000e+00
0.99917,1.004200e-06,0.000000e+00
0.99917,1.126731e-06,0.000000e+00
0.99917,1.264213e-06,0.000000e+00
0.99917,1.418470e-06,0.000000e+00
0.99917,1.591549e-06,0.000000e+00
0.99917,1.785748e-06,0.000000e+00
0.99917,2.003642e-06,0.000000e+00
0.99917,2.248123e-06,0.000000e+00
0.99917,2.522436e-06,0.000000e+00
0.99917,2.830220e-06,0.000000e+00
0.99917,3.175559e-06,0.000000e+00
0.99917,3.563035e-06,0.000000e+00
0.99917,3.997791e-06,0.000000e+00
0.99917,4.485596e-06,0.000000e+00
0.99917,5.032921e-06,0.000000e+00
0.99917,5.647030e-06,0.000000e+00
0.99917,6.336072e-06,0.000000e+00
0.99917,7.109190e-06,0.000000e+00
0.99917,7.976643e-06,2.654372e-03
0.99917,8.949940e-06,2.534719e-02
0.99917,1.004200e-05,7.750544e-02
0.99917,1.126731e-05,1.623837e-01
0.99917,1.264213e-05,2.786726e-01
0.99917,1.418470e-05,4.219195e-01
0.99917,1.591549e-05,5.857555e-01
0.99917,1.785748e-05,7.629311e-01
0.99917,2.003642e-05,9.461661e-01
0.99917,2.248123e-05,1.128823e+00
0.99917,2.522436e-05,1.305418e+00
0.99917,2.830220e-05,1.471985e+00
0.99917,3.175559e-05,1.626302e+00
0.99917,3.563035e-05,1.768008e+00
0.99917,3.997791e-05,1.898614e+00
0.99917,4.485596e-05,2.021425e+00
0.99917,5.032921e-05,2.141399e+00
0.99917,5.647030e-05,2.264928e+00
0.99917,6.336072e-05,2.399592e+00
0.99917,7.109190e-05,2.553855e+00
0.99917,7.976643e-05,2.736744e+00
0.99917,8.949940e-05,2.957508e+00
0.99917,1.004200e-04,3.225270e+00
0.99917,1.126731e-04,3.548678e+00
0.99917,1.264213e-04,3.935570e+00
0.99917,1.418470e-04,4.392664e+00
0.99917,1.591549e-04,4.925282e+00
0.99917,1.785748e-04,5.537111e+00
0.99917,2.003642e-04,6.230020e+00
0.99917,2.248123e-04,7.003944e+00
0.99917,2.522436e-04,7.856823e+00
0.99917,2.830220e-04,8.784618e+00
0.99917,3.175559e-04,9.781402e+00
0.99917,3.563035e-04,1.083951e+01
0.99917,3.997791e-04,1.194978e+01
0.99917,4.485596e-04,1.310181e+01
0.99917,5.032921e-04,1.428432e+01
0.99917,5.647030e-04,1.548548e+01
0.99917,6.336072e-04,1.669333e+01
0.99917,7.109190e-04,1.789615e+01
0.99917,7.976643e-04,1.908286e+01
0.99917,8.949940e-04,2.024336e+01
0.99917,1.004200e-03,2.136884e+01
0.99917,1.126731e-03,2.245205e+01
0.99917,1.264213e-03,2.348750e+01
0.99917,1.418470e-03,2.447161e+01
0.99917,1.591549e-03,2.540271e+01
0.99917,1.785748e-03,2.628111e+01
0.99917,2.003642e-03,2.710896e+01
0.99917,2.248123e-03,2.789013e+01
0.99917,2.522436e-03,2.863005e+01
0.99917,2.830220e-03,2.933542e+01
0.99917,3.175559e-03,3.001400e+01
0.99917,3.563035e-03,3.067432e+01
0.99917,3.997791e-03,3.132540e+01
0.99917,4.485596e-03,3.197647e+01
0.99917,5.032921e-03,3.263674e+01
0.99917,5.647030e-03,3.331519e+01
0.99917,6.336072e-03,3.402040e+01
0.99917,7.109190e-03,3.476037e+01
0.99917,7.976643e-03,3.554249e+01
0.99917,8.949940e-03,3.637349e+01
0.99917,1.004200e-02,3.725942e+01
0.99917,1.126731e-02,3.820575e+01
0.99917,1.264213e-02,3.921741e+01
0.99917,1.418470e-02,4.029898e+01
0.99917,1.591549e-02,4.145480e+01
0.99917,1.785748e-02,4.268918e+01
0.99917,2.003642e-02,4.400655e+01
0.99917,2.248123e-02,4.541171e+01
0.99917,2.522436e-02,4.690999e+01
0.99917,2.830220e-02,4.850742e+01
0.99917,3.175559e-02,5.021094e+01
0.99917,3.563035e-02,5.202849e+01
0.99917,3.997791e-02,5.396915e+01
0.99917,4.485596e-02,5.604320e+01
0.99917,5.032921e-02,5.826217e+01
0.99917,5.647030e-02,6.063882e+01
0.99917,6.336072e-02,6.318708e+01
0.99917,7.109190e-02,6.592199e+01
0.99917,7.976643e-02,6.885954e+01
0.99917,8.949940e-02,7.201648e+01
0.99917,1.004200e-01,7.541017e+01
0.99917,1.126731e-01,7.905825e+01
0.99917,1.264213e-01,8.297842e+01
0.99917,1.418470e-01,8.718814e+01
0.99917,1.591549e-01,9.170429e+01
0.99917,1.785748e-01,9.654288e+01
0.99917,2.003642e-01,1.017187e+02
0.99917,2.248123e-01,1.072451e+02
0.99917,2.522436e-01,1.131336e+02
0.99917,2.830220e-01,1.193936e+02
0.99917,3.175559e-01,1.260322e+02
0.99917,3.563035e-01,1.330542e+02
0.99917,3.997791e-01,1.404614e+02
0.99917,4.485596e-01,1.482533e+02
0.99917,5.032921e-01,1.564262e+02
0.99917,5.647030e-01,1.649742e+02
0.99917,6.336072e-01,1.738882e+02
0.99917,7.109190e-01,1.831570e+02
0.99917,7.976643e-01,1.927668e+02
0.99917,8.949940e-01,2.027021e+02
0.99917,1.004200e+00,2.129453e+02
0.99917,1.126731e+00,2.234777e+02
0.99917,1.264213e+00,2.342791e+02
0.99917,1.418470e+00,2.453290e+02
0.99917,1.591549e+00,2.566063e+02
0.99917,1.785748e+00,2.680900e+02
0.99917,2.003642e+00,2.797594e+02
0.99917,2.248123e+00,2.915943e+02
0.99917,2.522436e+00,3.035754e+02
0.99917,2.830220e+00,3.156844e+02
0.99917,3.175559e+00,3.279040e+02
0.99917,3.563035e+00,3.402184e+02
0.99917,3.997791e+00,3.526130e+02
0.99917,4.485596e+00,3.650748e+02
0.99917,5.032921e+00,3.775917e+02
0.99917,5.647030e+00,3.901533e+02
0.99917,6.336072e+00,4.027505e+02
0.99917,7.109190e+00,4.153753e+02
0.99917,7.976643e+00,4.280208e+02
0.99917,8.949940e+00,4.406814e+02
0.99917,1.004200e+01,4.533525e+02
0.99917,1.126731e+01,4.660303e+02
0.99917,1.264213e+01,4.787120e+02
0.99917,1.418470e+01,4.913956e+02
0.99917,1.591549e+01,5.040799e+02
