charge_depth_mAh_cm2,tau_s,gamma_ohm
0.96586,1.591549e+00,1.126243e+03
0.96586,1.785748e+00,1.171451e+03
0.96586,2.003642e+00,1.216975e+03
0.96586,2.248123e+00,1.262773e+03
0.96586,2.522436e+00,1.308807e+03
0.96586,2.830220e+00,1.355041e+03
0.96586,3.175559e+00,1.401445e+03
0.96586,3.563035e+00,1.447991e+03
0.96586,3.997791e+00,1.494656e+03
0.96586,4.485596e+00,1.541418e+03
0.96586,5.032921e+00,1.588259e+03
0.96586,5.647030e+00,1.635162e+03
0.96586,6.336072e+00,1.682115e+03
0.96586,7.109190e+00,1.729106e+03
0.96586,7.976643e+00,1.776125e+03
0.96586,8.949940e+00,1.823165e+03
0.96586,1.004200e+01,1.870218e+03
0.96586,1.126731e+01,1.917280e+03
0.96586,1.264213e+01,1.964348e+03
0.96586,1.418470e+01,2.011418e+03
0.96586,1.591549e+01,2.058488e+03
0.99917,1.591549e-07,0.000000e+00
0.99917,1.785748e-07,0.000000e+00
0.99917,2.003642e-07,0.000000e+00
0.99917,2.248123e-07,0.000000e+00
0.99917,2.522436e-07,0.000000e+00
0.99917,2.830220e-07,0.000000e+00
0.99917,3.175559e-07,0.000000e+00
0.99917,3.563035e-07,0.000000e+00
0.99917,3.997791e-07,0.000000e+00
0.99917,4.485596e-07,0.000000e+00
0.99917,5.032921e-07,0.000000e+00
0.99917,5.647030e-07,0.000000e+00
0.99917,6.336072e-07,0.000000e+00
0.99917,7.109190e-07,0.000000e+00
0.99917,7.976643e-07,0.000000e+00
0.99917,8.949940e-07,0.000000e+00
0.99917,1.004200e-06,0.000000e+00
0.99917,1.126731e-06,0.000000e+00
0.99917,1.264213e-06,0.000000e+00
0.99917,1.418470e-06,0.000000e+00
0.99917,1.591549e-06,0.000000e+00
0.99917,1.785748e-06,0.000000e+00
0.99917,2.003642e-06,0.000000e+00
0.99917,2.248123e-06,0.000000e+00
0.99917,2.522436e-06,0.000000e+00
0.99917,2.830220e-06,0.000000e+00
0.99917,3.175559e-06,0.000000e+00
0.99917,3.563035e-06,0.000000e+00
0.99917,3.997791e-06,0.000000e+00
0.99917,4.485596e-06,0.000000e+00
0.99917,5.032921e-06,5.499427e-03
0.99917,5.647030e-06,2.152720e-02
0.99917,6.336072e-06,4.772423e-02
0.99917,7.109190e-06,8.063096e-02
0.99917,7.976643e-06,1.156230e-01
0.99917,8.949940e-06,1.484588e-01
0.99917,1.004200e-05,1.764210e-01
0.99917,1.126731e-05,1.990528e-01
0.99917,1.264213e-05,2.185020e-01
0.99917,1.418470e-05,2.395064e-01
0.99917,1.591549e-05,2.690596e-01
0.99917,1.785748e-05,3.158148e-01
0.99917,2.003642e-05,3.892865e-01
0.99917,2.248123e-05,4.989219e-01
0.99917,2.522436e-05,6.531161e-01
0.99917,2.830220e-05,8.582466e-01
0.99917,3.175559e-05,1.117802e+00
0.99917,3.563035e-05,1.431678e+00
0.99917,3.997791e-05,1.795693e+00
0.99917,4.485596e-05,2.201385e+00
0.99917,5.032921e-05,2.636115e+00
0.99917,5.647030e-05,3.083501e+00
0.99917,6.336072e-05,3.524166e+00
0.99917,7.109190e-05,3.936799e+00
0.99917,7.976643e-05,4.299466e+00
0.99917,8.949940e-05,4.591113e+00
0.99917,1.004200e-04,4.793197e+00
0.99917,1.126731e-04,4.891337e+00
0.99917,1.264213e-04,4.876902e+00
0.99917,1.418470e-04,4.748434e+00
0.99917,1.591549e-04,4.512811e+00
0.99917,1.785748e-04,4.186072e+00
0.99917,2.003642e-04,3.793826e+00
0.99917,2.248123e-04,3.371200e+00
0.99917,2.522436e-04,2.962306e+00
0.99917,2.830220e-04,2.619208e+00
0.99917,3.175559e-04,2.400439e+00
0.99917,3.563035e-04,2.369102e+00
0.99917,3.997791e-04,2.590647e+00
0.99917,4.485596e-04,3.130405e+00
0.99917,5.032921e-04,4.051003e+00
0.99917,5.647030e-04,5.409784e+00
0.99917,6.336072e-04,7.256335e+00
0.99917,7.109190e-04,9.630261e+00
0.99917,7.976643e-04,1.255930e+01
0.99917,8.949940e-04,1.605785e+01
0.99917,1.004200e-03,2.012607e+01
0.99917,1.126731e-03,2.474940e+01
0.99917,1.264213e-03,2.989875e+01
0.99917,1.418470e-03,3.553123e+01
0.99917,1.591549e-03,4.159133e+01
0.99917,1.785748e-03,4.801267e+01
0.99917,2.003642e-03,5.472006e+01
0.99917,2.248123e-03,6.163196e+01
0.99917,2.522436e-03,6.866309e+01
0.99917,2.830220e-03,7.572720e+01
0.99917,3.175559e-03,8.273988e+01
0.99917,3.563035e-03,8.962124e+01
0.99917,3.997791e-03,9.629856e+01
0.99917,4.485596e-03,1.027085e+02
0.99917,5.032921e-03,1.087994e+02
0.99917,5.647030e-03,1.145326e+02
0.99917,6.336072e-03,1.198842e+02
0.99917,7.109190e-03,1.248456e+02
0.99917,7.976643e-03,1.294245e+02
0.99917,8.949940e-03,1.336444e+02
0.99917,1.004200e-02,1.375450e+02
0.99917,1.126731e-02,1.411812e+02
0.99917,1.264213e-02,1.446223e+02
0.99917,1.418470e-02,1.479507e+02
0.99917,1.591549e-02,1.512604e+02
0.99917,1.785748e-02,1.546557e+02
0.99917,2.003642e-02,1.582489e+02
0.99917,2.248123e-02,1.621585e+02
0.99917,2.522436e-02,1.665076e+02
0.99917,2.830220e-02,1.714213e+02
0.99917,3.175559e-02,1.770252e+02
0.99917,3.563035e-02,1.834433e+02
0.99917,3.997791e-02,1.907961e+02
0.99917,4.485596e-02,1.991990e+02
0.99917,5.032921e-02,2.087605e+02
0.99917,5.647030e-02,2.195812e+02
0.99917,6.336072e-02,2.317523e+02
0.99917,7.109190e-02,2.453545e+02
0.99917,7.976643e-02,2.604575e+02
0.99917,8.949940e-02,2.771189e+02
0.99917,1.004200e-01,2.953844e+02
0.99917,1.126731e-01,3.152870e+02
0.99917,1.264213e-01,3.368474e+02
0.99917,1.418470e-01,3.600739e+02
0.99917,1.591549e-01,3.849629e+02
0.99917,1.785748e-01,4.114995e+02
0.99917,2.003642e-01,4.396579e+02
0.99917,2.248123e-01,4.694026e+02
0.99917,2.522436e-01,5.006888e+02
0.99917,2.830220e-01,5.334637e+02
0.99917,3.175559e-01,5.676675e+02
0.99917,3.563035e-01,6.032345e+02
0.99917,3.997791e-01,6.400939e+02
0.99917,4.485596e-01,6.781718e+02
0.99917,5.032921e-01,7.173910e+02
0.99917,5.647030e-01,7.576733e+02
0.99917,6.336072e-01,7.989399e+02
0.99917,7.109190e-01,8.411121e+02
0.99917,7.976643e-01,8.841130e+02
0.99917,8.949940e-01,9.278673e+02
0.99917,1.004200e+00,9.723028e+02
0.99917,1.126731e+00,1.017350e+03
0.99917,1.264213e+00,1.062944e+03
0.99917,1.418470e+00,1.109024e+03
0.99917,1.591549e+00,1.155531e+03
0.99917,1.785748e+00,1.202414e+03
0.99917,2.003642e+00,1.249624e+03
0.99917,2.248123e+00,1.297116e+03
0.99917,2.522436e+00,1.344852e+03
0.99917,2.830220e+00,1.392796e+03
0.99917,3.175559e+00,1.440914e+03
0.99917,3.563035e+00,1.489180e+03
0.99917,3.997791e+00,1.537568e+03
0.99917,4.485596e+00,1.586057e+03
0.99917,5.032921e+00,1.634627e+03
0.99917,5.647030e+00,1.683261e+03
0.99917,6.336072e+00,1.731947e+03
0.99917,7.109190e+00,1.780672e+03
0.99917,7.976643e+00,1.829426e+03
0.99917,8.949940e+00,1.878201e+03
0.99917,1.004200e+01,1.926990e+03
0.99917,1.126731e+01,1.975788e+03
0.99917,1.264213e+01,2.024592e+03
0.99917,1.418470e+01,2.073398e+03
0.99917,1.591549e+01,2.122206e+03
